"participantnum";"date";"ms_condition";"dv_order";"prous1";"prous2";"prous3";"prous4";"prous5";"antius1";"antius2";"antius3";"antius4";"antius5";"cheerful";"sad";"active";"angryatself";"disgusted";"calm";"guilty";"enthusiastic";"attentive";"afraid";"joyful";"downhearted";"bashful";"tired";"nervous";"sheepish";"sluggish";"amazed";"lonely";"distressed";"daring";"shaky";"sleepy";"blameworthy";"surprised";"happy";"excited";"determined";"strong";"timid";"hostile";"frightened";"scornful";"alone";"proud";"astonished";"relaxed";"alert";"jittery";"interested";"irritable";"upset";"lively";"loathing";"delighted";"angry";"ashamed";"confident";"inspired";"bold";"atease";"energetic";"fearless";"blue";"scared";"concentrating";"disgustedwithself";"shy";"drowsy";"dissatisfiedwithself";"countryofbirth";"race";"americanid";"msincomplete";"expert";"source";"location";"proauth_avg";"antiauth_avg";"pro_minus_anti";"pass_ER1";"pass_ER2";"pass_ER3"
"73";"4/13/2107";"tv";"anti-first";8;8;6;7;8;4;3;6;3;3;"3";"1";"5";"2";"1";"2";"1";"3";"4";"1";"4";"1";"1";"2";"1";"1";"3";"1";"1";"1";"1";"1";"2";"4";"3";"4";"4";"4";"4";"1";"1";"1";"1";"1";"3";"1";"5";"5";"1";"3";"1";"2";"3";"1";"3";"2";"2";"3";"3";"3";"5";"2";"2";"1";"1";"3";"1";"2";"2";"1";"1";"1";8;NA;1;"uwmadison_expert";"uwmadison";7;4;3;TRUE;TRUE;TRUE
"74";"4/14/2017";"tv";"anti-first";6;6;5;5;6;7;4;5;7;6;"5";"3";"4";"2";"1";"5";"1";"4";"5";"1";"5";"3";"1";"3";"1";"1";"2";"1";"1";"1";"4";"2";"3";"1";"1";"3";"4";"4";"1";"1";"2";"1";"1";"1";"5";"1";"4";"1";"1";"4";"3";"1";"4";"1";"1";"1";"1";"5";"2";"3";"5";"4";"1";"1";"1";"3";"1";"1";"3";"1";"1";"1";9;NA;1;"uwmadison_expert";"uwmadison";5,33333333333333;6;-0,666666666666667;TRUE;TRUE;TRUE
"75";"4/14/2017";"tv";"anti-first";7;7;7;7;7;6;5;6;6;6;"3";"1";"5";"1";"1";"5";"1";"4";"4";"1";"2";"1";"1";"1";"1";"1";"1";"2";"1";"1";"2";"1";"1";"1";"2";"3";"3";"3";"3";"1";"1";"1";"1";"1";"2";"1";"5";"5";"1";"4";"1";"1";"3";"1";"2";"1";"1";"4";"3";"2";"5";"5";"3";"1";"1";"4";"1";"1";"1";"1";"1";"1";7;NA;1;"uwmadison_expert";"uwmadison";7;6;1;TRUE;TRUE;TRUE
"79";"4/14/2017";"tv";"anti-first";6;7;6;7;7;5;6;6;4;5;"2";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"5";"1";"3";"4";"1";"1";"2";"1";"1";"4";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"2";"1";"1";"3";"2";"1";"1";"1";"1";"1";"1";"1";"1";"2";"2";"1";"1";"1";"1";"1";"1";"4";"1";"1";"1";7;NA;1;"uwmadison_expert";"uwmadison";6,66666666666667;5;1,66666666666667;TRUE;TRUE;TRUE
"A4";"3/23/2017";"tv";"anti-first";7;7;7;7;7;7;6;7;7;7;"4";"1";"4";"1";"1";"4";"1";"3";"4";"1";"4";"1";"1";"3";"1";"1";"2";"1";"1";"1";"2";"1";"2";"1";"1";"4";"3";"4";"3";"1";"1";"1";"1";"1";"1";"1";"4";"3";"1";"3";"1";"1";"2";"1";"4";"1";"1";"3";"3";"2";"4";"3";"2";"1";"1";"4";"1";"1";"1";"1";"1";"1";7;"0";1;"occid";"occid";7;7;0;TRUE;TRUE;TRUE
"A5";"3/23/2017";"ms";"anti-first";8;9;8;9;8;8;8;7;6;8;"1";"3";"2";"2";"1";"4";"2";"2";"3";"3";"2";"3";"1";"4";"4";"3";"4";"2";"1";"3";"2";"3";"4";"2";"3";"2";"2";"3";"2";"3";"1";"1";"1";"2";"2";"1";"4";"2";"1";"4";"2";"1";"1";"1";"1";"1";"2";"2";"2";"1";"2";"2";"1";"3";"2";"3";"2";"2";"2";"4";"1";"1";8;"0";1;"occid";"occid";8,33333333333333;7;1,33333333333333;TRUE;TRUE;TRUE
"A8";"4/18/2017";"ms";"pro-first";7;7;5;4;5;6;3;3;1;6;"1";"1";"3";"1";"1";"5";"1";"1";"2";"1";"1";"1";"1";"3";"1";"1";"4";"1";"1";"1";"1";"1";"4";"1";"1";"5";"4";"1";"5";"1";"1";"1";"1";"1";"1";"1";"5";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"1";"5";"1";"1";"1";"1";"4";"1";"1";"4";"1";"1";"1";8;"0";1;"occid";"occid";4,66666666666667;3,33333333333333;1,33333333333333;TRUE;TRUE;TRUE
"A9";"4/18/2017";"tv";"pro-first";7;5;8;8;4;8;8;9;8;9;"1";"2";"1";"4";"1";"2";"1";"1";"3";"4";"1";"2";"1";"5";"4";"1";"5";"1";"1";"3";"2";"2";"5";"2";"1";"2";"1";"3";"2";"3";"1";"2";"1";"1";"1";"1";"2";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"2";"4";"2";"3";"4";"1";"1";7;"0";1;"occid";"occid";6,66666666666667;8,66666666666667;-2;TRUE;TRUE;TRUE
"A19";"";"ms";"anti-first";8;6;8;7;6;4;9;8;5;5;"3";"1";"4";"2";"1";"3";"1";"4";"4";"1";"2";"1";"1";"2";"1";"1";"1";"1";"4";"3";"4";"1";"1";"1";"1";"3";"4";"4";"3";"2";"2";"1";"1";"2";"3";"1";"2";"2";"2";"4";"1";"1";"3";"1";"2";"1";"2";"4";"3";"4";"3";"3";"4";"2";"1";"4";"1";"1";"1";"1";"1";"1";8;"0";1;"occid";"occid";7;6;1;TRUE;TRUE;TRUE
"A22";"";"ms";"pro-first";8;8;9;8;9;5;4;6;3;7;"5";"1";NA;NA;"2";NA;NA;NA;"2";"1";NA;NA;"";"2";NA;NA;NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"3";"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";8;"0";1;"occid";"occid";8,66666666666667;5,33333333333333;3,33333333333333;TRUE;TRUE;TRUE
"M21";"5/2/2017";"ms";"pro-first";9;9;9;9;9;1;1;2;1;2;"3";"4";"2";"1";"1";"5";"1";"2";"3";"2";"2";"2";"1";"2";"2";"2";"2";"1";"3";"3";"2";"2";"2";"1";"1";"3";"2";"5";"4";"2";"1";"2";"1";"4";"2";"1";"4";"3";"1";"2";"1";"3";"2";"1";"1";"1";"1";"3";"5";"2";"4";"3";"2";"2";"1";"3";"1";"2";"2";"1";"1";"1";9;"0";1;"occid";"occid";9;1,66666666666667;7,33333333333333;TRUE;TRUE;TRUE
"M20";"5/2/2017";"tv";"anti-first";9;8;8;8;9;7;6;8;6;8;"5";"1";"3";"1";"1";"4";"2";"5";"4";"4";"4";"2";"3";"3";"4";"2";"2";"4";"3";"3";"1";"2";"4";"2";"2";"5";"4";"4";"5";"3";"1";"2";"2";"2";"4";"3";"4";"3";"2";"5";"2";"2";"5";"3";"4";"1";"2";"4";"5";"2";"3";"4";"1";"2";"3";"4";"2";"4";"2";"2";"1";"1";9;"0";1;"occid";"occid";8,33333333333333;7,33333333333333;1;TRUE;TRUE;TRUE
"A16";"";"ms";"pro-first";9;1;9;9;1;7;6;9;9;9;"4";"1";"3";"1";"1";"4";"1";"4";"4";"2";"4";"1";"1";"5";"2";"1";"2";"5";"1";"3";"4";"1";"5";"1";"1";"5";"4";"3";"5";"2";"1";"1";"1";"1";"5";"1";"3";"3";"3";"4";"1";"1";"4";"1";"4";"1";"1";"5";"4";"3";"5";"4";"3";"1";"2";"5";"1";"1";"4";"1";"1";"1";8;"0";1;"occid";"occid";6,33333333333333;9;-2,66666666666667;TRUE;TRUE;TRUE
"A14";"4/26/2017";"ms";"anti-first";6;6;6;5;6;8;4;7;6;8;"4";"2";"4";"1";"1";"3";"1";"5";"4";"2";"5";"1";"?";"1";"2";"1";"2";"4";"1";"1";"3";"1";"1";"1";"2";"5";"5";"4";"3";"2";"1";"2";"1";"1";"3";"2";"3";"3";"1";"4";"1";"2";"4";"1";"4";"1";"1";"3";"5";"3";"3";"5";"4";"2";"2";"4";"1";"3";"1";"1";"1";"1";8;"0";1;"occid";"occid";5,66666666666667;7;-1,33333333333333;TRUE;TRUE;TRUE
"CL2";"5/2/2017";"tv";"anti-first";7;8;7;8;7;7;6;7;5;5;"2";"1";"3";"1";"1";"2";"1";"2";"3";"1";"2";"1";"1";"4";"2";"1";"2";"1";"2";"2";"1";"1";"4";"1";"1";"3";"2";"3";"3";"2";"1";"1";"1";"2";"2";"1";"2";"3";"1";"2";"2";"1";"2";"1";"2";"1";"1";"3";"1";"1";"2";"2";"2";"1";"2";"3";"1";"1";"1";"1";"1";"1";7;"0";1;"occid";"occid";7,33333333333333;5,66666666666667;1,66666666666667;TRUE;TRUE;TRUE
"A33";"";"ms";"anti-first";9;9;9;9;9;1;1;1;1;1;"4";"2";"4";"4";"2";"3";"1";"5";"3";"2";"4";"1";"4";"1";"1";"1";"1";"2";"1";"1";"4";"2";"1";"1";"4";"4";"4";"5";"5";"2";"3";"1";"2";"5";"5";"1";"4";"4";"4";"5";"2";"2";"5";"1";"4";"2";"5";"3";"5";"1";"1";"5";"2";"1";"3";"5";"2";"1";"3";"1";"1";"1";9;"0";1;"occid";"occid";9;1;8;TRUE;TRUE;TRUE
"V13";"5/3/2017";"tv";"anti-first";7;7;7;8;7;6;3;7;6;7;"3";"1";"3";"1";"1";"4";"1";"3";"3";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"4";"3";"1";"3";"1";"1";"3";"1";"3";"1";"1";"3";"3";"1";"4";"3";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";8;"0";1;"occid";"occid";7,33333333333333;6,66666666666667;0,666666666666666;TRUE;TRUE;TRUE
"V14";"5/3/2017";"tv";"anti-first";7;6;7;7;6;7;6;7;3;5;"4";"1";"2";"1";"1";"3";"1";"3";"3";"1";"3";"1";"1";"4";"1";"1";"1";"1";"2";"2";"1";"1";"4";"1";"1";"3";"2";"4";"4";"1";"1";"1";"1";"2";"3";"1";"3";"2";"2";"2";"2";"1";"2";"1";"3";"1";"1";"4";"3";"1";"3";"3";"2";"1";"1";"1";"1";"1";"4";"1";"1";"1";7;"0";1;"occid";"occid";6,66666666666667;5;1,66666666666667;TRUE;TRUE;TRUE
"V15";"5/3/2017";"ms";"pro-first";9;9;6;7;8;7;6;6;3;4;"4";"2";"1";"1";"2";"5";"1";"3";"4";"1";"3";"2";"";"2";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"4";"2";"3";"3";"3";"3";"1";"4";"1";"3";"2";"5";"3";"2";"4";"1";"1";"2";"2";"2";"1";"1";"4";"1";"4";"5";"3";"3";"2";"2";"4";"4";"3";"1";"2";"1";"1";8;"0";1;"occid";"occid";7;4,33333333333333;2,66666666666667;TRUE;TRUE;TRUE
"V24";"5/4/2017";"ms";"pro-first";7;7;8;8;8;7;6;8;8;8;"3";"2";"2";"1";"1";"2";"2";"2";"4";"2";"3";"1";"3";"2";"2";"3";"1";"2";"1";"1";"2";"1";"1";"1";"5";"3";"2";"3";"2";"1";"2";"3";"1";"2";"2";"4";"3";"3";"1";"3";"1";"1";"4";"1";"2";"1";"1";"2";"3";"4";"4";"4";"3";"1";"2";"3";"1";"2";"1";"1";"1";"1";7;"0";1;"occid";"occid";8;8;0;TRUE;TRUE;TRUE
"4";"2017-03-20";"tv";"pro-first";6;7;8;8;8;7;7;7;6;8;"2";"2";"3";"1";"1";"2";"3";"1";"3";"2";"1";"1";"1";"2";"3";"1";"2";"1";"3";"3";"1";"1";"4";"1";"1";"3";"2";"4";"3";"3";"1";"1";"1";"3";"1";"1";"2";"1";"1";"2";"2";"1";"1";"1";"1";"1";"1";"4";"1";"1";"2";"2";"1";"2";"1";"2";"3";"2";"3";"3";"1";"1";7;"0";1;"cnj";"cnj";8;7;1;TRUE;TRUE;TRUE
"6";"2017-03-20";"ms";"anti-first";8;8;8;8;8;7;7;8;7;7;"3";"4";"1";"5";"1";"1";"5";"2";"3";"5";"2";"3";"2";"5";"5";"3";"3";"2";"2";"5";"1";"2";"5";"5";"3";"4";"3";"2";"3";"1";"1";"3";"1";"3";"2";"1";"1";"2";"2";"4";"2";"4";"2";"1";"2";"2";"4";"2";"2";"1";"1";"2";"1";"3";"5";"3";"5";"5";"4";"5";"1";"1";8;"0";1;"cnj";"cnj";8;7,33333333333333;0,666666666666667;TRUE;TRUE;TRUE
"10";"2017-03-20";"ms";"anti-first";8;8;7;7;8;6;4;3;3;4;"3";"4";"5";"1";"1";"5";"3";"3";"5";"2";"3";"4";"1";"5";"1";"2";"4";"1";"2";"2";"1";"1";"5";"1";"3";"3";"2";"5";"5";"2";"1";"3";"1";"1";"4";"1";"2";"4";"1";"2";"3";"4";"4";"1";"1";"1";"1";"4";"1";"2";"3";"2";"1";"1";"2";"5";"1";"1";"4";"1";"1";"1";9;"0";1;"cnj";"cnj";7,33333333333333;3,33333333333333;4;TRUE;TRUE;TRUE
"11";"2017-03-20";"tv";"anti-first";7;5;6;7;4;7;6;7;6;8;"4";"1";"4";"1";"1";"5";"2";"4";"4";"1";"4";"1";"2";"2";"3";"1";"1";"3";"1";"2";"1";"2";"2";"2";"1";"4";"5";"3";"5";"2";"1";"1";"1";"1";"4";"1";"5";"5";"2";"4";"2";"1";"3";"1";"3";"1";"1";"5";"3";"3";"5";"5";"4";"1";"1";"4";"1";"1";"2";"1";"1";"1";8;"0";1;"cnj";"cnj";5,66666666666667;7;-1,33333333333333;TRUE;TRUE;TRUE
"14";"2017-03-20";"ms";"anti-first";8;8;7;8;7;7;7;7;6;6;"1";"4";"1";"1";"2";"2";"4";"1";"2";"4";"1";"2";"2";"3";"4";"1";"2";"1";"2";"4";"1";"3";"3";"1";"3";"1";"1";"2";"2";"2";"2";"1";"2";"2";"1";"2";"1";"2";"2";"4";"4";"5";"1";"1";"1";"4";"1";"4";"1";"3";"1";"1";"1";"3";"2";"5";"1";"3";"3";"1";"1";"1";8;"0";1;"cnj";"cnj";7,33333333333333;6,33333333333333;1;TRUE;TRUE;TRUE
"18";"2017-03-20";"ms";"anti-first";7;7;5;5;6;7;7;5;5;6;"5";"1";"4";"1";"1";"4";"2";"3";"5";"1";"5";"1";"1";"2";"1";"1";"2";"5";"1";"1";"1";"1";"2";"1";"2";"5";"5";"5";"4";"3";"1";"1";"1";"1";"3";"1";"5";"5";"1";"5";"1";"1";"5";"1";"4";"1";"1";"2";"5";"2";"3";"4";"3";"1";"1";"5";"1";"2";"2";"2";"1";"1";7;"0";1;"cnj";"cnj";5,33333333333333;5,33333333333333;0;TRUE;TRUE;TRUE
"19";"2017-03-20";"ms";"pro-first";8;8;7;8;8;6;4;8;5;5;"4";"1";"3";"1";"1";"3";"2";"4";"5";"2";"5";"1";"2";"3";"1";"1";"2";"5";"2";"1";"1";"1";"2";"1";"1";"5";"4";"4";"5";"1";"1";"1";"1";"2";"4";"1";"3";"5";"1";"4";"1";"1";"5";"1";"5";"1";"1";"3";"5";"3";"3";"4";"3";"1";"1";"5";"2";"1";"3";"1";"1";"1";7;"0";1;"cnj";"cnj";7,66666666666667;6;1,66666666666667;TRUE;TRUE;TRUE
"25";"2017-03-20";"ms";"pro-first";8;8;7;8;7;4;4;4;4;6;"3";"1";"2";"1";"1";"3";"1";"2";"2";"2";"3";"1";"1";"4";"1";"1";"1";"1";"1";"2";"3";"1";"4";"1";"1";"3";"3";"3";"4";"1";"1";"1";"1";"1";"3";"1";"3";"2";"1";"2";"2";"1";"3";"1";"3";"1";"1";"3";"3";"1";"2";"2";"2";"1";"2";"2";"1";"1";"3";"1";"1";"1";7;"0";1;"cnj";"cnj";7,33333333333333;4,66666666666667;2,66666666666667;TRUE;TRUE;TRUE
"27";"2017-03-20";"ms";"anti-first";8;7;7;7;7;2;2;2;1;3;"2";"3";"4";"1";"1";"5";"1";"3";"5";"3";"3";"2";"3";"4";"2";"2";"2";"2";"1";"3";"4";"2";"4";"1";"2";"2";"2";"3";"5";"1";"1";"1";"2";"1";"2";"2";"5";"4";"2";"3";"1";"2";"2";"1";"1";"1";"1";"2";"1";"2";"4";"2";"2";"2";"1";"5";"1";"1";"2";"1";"1";"1";8;"0";1;"cnj";"cnj";7;2;5;TRUE;TRUE;TRUE
"28";"2017-03-20";"tv";"anti-first";9;9;8;8;8;3;4;3;2;2;"2";"1";"2";"1";"1";"4";"1";"2";"4";"1";"3";"1";"1";"4";"1";"2";"4";"1";"2";"2";"1";"1";"4";"1";"2";"3";"1";"3";"3";"2";"1";"1";"1";"3";"3";"1";"5";"2";"2";"4";"2";"1";"2";"1";"1";"1";"1";"4";"3";"1";"4";"2";"3";"1";"1";"4";"1";"2";"4";"1";"1";"1";9;"0";1;"cnj";"cnj";8;2,33333333333333;5,66666666666667;TRUE;TRUE;TRUE
"31";"2017-03-20";"tv";"pro-first";7;8;5;6;5;5;5;8;3;8;"4";"1";"2";"1";"1";"5";"2";"2";"4";"1";"4";"1";"1";"4";"1";"1";"4";"3";"1";"1";"1";"1";"5";"1";"1";"4";"2";"4";"3";"1";"1";"1";"1";"1";"4";"1";"4";"1";"1";"4";"2";"1";"3";"1";"4";"1";"1";"4";"2";"1";"4";"3";"2";"1";"1";"4";"1";"3";"3";"1";"1";"1";8;"0";1;"cnj";"cnj";5,33333333333333;6,33333333333333;-1;TRUE;TRUE;TRUE
"33";"2017-03-20";"tv";"pro-first";7;5;5;7;5;6;6;6;7;6;"2";"1";"2";"1";"1";"4";"3";"1";"3";"1";"1";"1";"1";"3";"2";"1";"2";"1";"1";"1";"2";"1";"4";"1";"1";"3";"1";"3";"3";"2";"1";"1";"1";"2";"1";"1";"3";"1";"1";"2";"2";"1";"1";"1";"1";"1";"1";"2";"1";"1";"3";"1";"2";"2";"1";"3";"1";"1";"4";"1";"1";"1";7;"0";1;"cnj";"cnj";5,66666666666667;6,33333333333333;-0,666666666666666;TRUE;TRUE;TRUE
"39";"2017-03-20";"ms";"pro-first";6;7;7;6;6;7;7;8;7;7;"3";"1";"1";"1";"1";"4";"1";"1";"4";"1";"3";"2";"2";"3";"2";"2";"2";"1";"1";"2";"1";"2";"3";"1";"1";"3";"3";"2";"2";"1";"1";"1";"1";"1";"1";"1";"3";"3";"1";"1";"3";"1";"1";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"3";"1";"1";"1";"2";"1";"1";8;"0";1;"cnj";"cnj";6,33333333333333;7,33333333333333;-1;TRUE;TRUE;TRUE
"45";"2017-03-21";"tv";"pro-first";9;9;7;7;7;6;2;4;4;4;"2";"1";"1";"1";"1";"5";"1";"1";"3";"1";"3";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"3";"1";"5";"1";"1";"1";"1";"1";"4";"1";"5";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"3";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";9;"0";1;"cnj";"cnj";7;4;3;TRUE;TRUE;TRUE
"47";"2017-03-21";"tv";"pro-first";7;7;5;5;5;3;3;3;3;3;"3";"1";"2";"1";"2";"3";"2";"2";"4";"1";"3";"3";"3";"5";"2";"3";"2";"2";"2";"3";"1";"3";"5";"2";"3";"3";"2";"3";"3";"3";"2";"1";"3";"2";"2";"2";"3";"4";"2";"3";"2";"1";"2";"2";"3";"1";"2";"2";"3";"2";"2";"2";"2";"2";"1";"4";"1";"2";"4";"1";"1";"1";8;"0";1;"cnj";"cnj";5;3;2;TRUE;TRUE;TRUE
"48";"2017-03-21";"ms";"anti-first";7;8;6;5;6;6;6;7;5;4;"4";"1";"2";"1";"1";"4";"1";"3";"4";"1";"4";"1";"1";"2";"1";"1";"1";"1";"1";"1";"2";"1";"2";"1";"1";"4";"2";"3";"3";"2";"1";"1";"1";"1";"2";"1";"5";"4";"1";"4";"1";"1";"3";"1";"3";"1";"1";"4";"2";"3";"3";"3";"2";"1";"1";"5";"1";"2";"1";"1";"1";"1";7;"0";1;"cnj";"cnj";5,66666666666667;5,33333333333333;0,333333333333334;TRUE;TRUE;TRUE
"52";"2017-03-21";"ms";"pro-first";7;8;6;7;6;4;5;5;4;5;"2";"1";"2";"1";"1";"4";"1";"3";"4";"1";"3";"1";"1";"5";"1";"5";"5";"1";"1";"1";"1";"2";"5";"1";"1";"3";"2";"4";"2";"1";"1";"1";"1";"1";"1";"1";"1";"3";"3";"4";"1";"2";"2";"1";"2";"1";"1";"4";"2";"1";"4";"2";"2";"1";"1";"5";"1";"1";"4";"1";"1";"1";7;"0";1;"cnj";"cnj";6,33333333333333;4,66666666666667;1,66666666666667;TRUE;TRUE;TRUE
"60";"2017-03-21";"ms";"pro-first";6;7;6;7;6;4;4;5;4;4;"2";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"4";"2";"1";"3";"2";"1";"2";"1";"2";"3";"1";"1";"2";"2";"1";"1";"2";"1";"1";"1";"1";"1";"1";"2";"2";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"2";"1";"1";"3";"1";"1";"1";7;"0";1;"cnj";"cnj";6,33333333333333;4,33333333333333;2;TRUE;TRUE;TRUE
"61";"2017-03-21";"tv";"anti-first";7;6;8;8;9;7;7;8;6;9;"4";"1";"4";"1";"1";"4";"2";"1";"5";"1";"5";"1";"1";"5";"3";"1";"1";"1";"1";"1";"2";"1";"5";"1";"2";"4";"4";"4";"4";"1";"1";"1";"1";"1";"3";"1";"5";"3";"2";"1";"1";"1";"3";"1";"3";"1";"1";"5";"1";"3";"5";"3";"5";"1";"1";"5";"1";"1";"5";"1";"1";"1";9;"0";1;"cnj";"cnj";8,33333333333333;7,66666666666667;0,666666666666667;TRUE;TRUE;TRUE
"62";"2017-03-21";"ms";"pro-first";9;9;9;9;8;4;2;7;3;7;"4";"2";"3";"1";"1";"3";"2";"3";"3";"2";"4";"2";"2";"5";"3";"1";"2";"4";"3";"2";"3";"3";"5";"1";"2";"4";"4";"4";"3";"2";"1";"2";"1";"3";"4";"3";"4";"2";"2";"4";"2";"3";"4";"1";"4";"2";"2";"4";"5";"3";"3";"5";"4";"2";"2";"3";"3";"1";"1";"2";"1";"1";8;"0";1;"cnj";"cnj";8,66666666666667;5,66666666666667;3;TRUE;TRUE;TRUE
"63";"2017-03-21";"ms";"pro-first";9;7;8;8;7;5;3;5;4;4;"3";"1";"3";"1";"1";"4";"1";"3";"4";"1";"4";"1";"1";"2";"1";"1";"2";"1";"1";"2";"1";"1";"2";"1";"1";"4";"3";"4";"3";"1";"1";"1";"1";"1";"4";"1";"4";"2";"2";"3";"1";"1";"3";"1";"4";"1";"1";"4";"3";"2";"4";"3";"2";"1";"1";"4";"1";"1";"1";"1";"1";"1";9;"0";1;"cnj";"cnj";7,66666666666667;4,33333333333333;3,33333333333333;TRUE;TRUE;TRUE
"70";"2017-03-21";"tv";"anti-first";6;6;7;7;6;6;4;5;4;6;"3";"1";"2";"1";"1";"3";"1";"1";"4";"1";"1";"1";"1";"4";"1";"1";"3";"1";"1";"2";"1";"2";"4";"1";"1";"3";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"5";"3";"1";"1";"3";"1";"3";"1";"2";"1";"1";"3";"2";"1";"2";"3";"2";"1";"1";"3";"1";"1";"4";"1";"1";"1";9;"0";1;"cnj";"cnj";6,66666666666667;5;1,66666666666667;TRUE;TRUE;TRUE
"71";"2017-03-21";"ms";"anti-first";6;7;5;6;7;8;8;7;7;7;"3";"4";"2";"4";"4";"3";"3";"4";"1";"2";"2";"5";"3";"4";"3";"3";"3";"4";"3";"2";"4";"4";"3";"4";"1";"3";"2";"5";"4";"2";"3";"1";"3";"3";"4";"1";"3";"2";"4";"3";"4";"5";"3";"2";"2";"4";"2";"3";"3";"2";"2";"1";"4";"4";"3";"2";"2";"3";"2";"3";"1";"1";8;"0";1;"cnj";"cnj";6;7;-1;TRUE;TRUE;TRUE
"73";"2017-03-21";"ms";"anti-first";8;8;8;8;8;6;4;5;3;5;"1";"4";"1";"1";"4";"1";"1";"1";"2";"1";"1";"3";"1";"5";"3";"2";"5";"1";"1";"1";"1";"5";"5";"1";"1";"1";"1";"1";NA;"4";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"4";"4";"1";"3";"1";"3";"1";"1";"1";"1";"1";"1";"1";"3";"1";"2";"4";"3";"5";"3";"1";"1";8;"0";1;"cnj";"cnj";8;4,33333333333333;3,66666666666667;TRUE;TRUE;TRUE
"77";"2017-03-21";"tv";"anti-first";7;7;7;6;6;7;7;6;5;6;"1";"1";"2";"1";"1";"4";"1";"1";"2";"1";"2";"1";"2";"5";"1";"4";"5";"1";"1";"4";"1";"1";"5";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"2";"1";"1";"2";"2";"2";"1";"3";"1";"1";"1";"2";"1";"2";"2";"2";"1";"1";"3";"1";"1";"5";"1";"1";"1";7;"0";1;"cnj";"cnj";6,33333333333333;5,66666666666667;0,666666666666666;TRUE;TRUE;TRUE
